wqms_id,wqms_lat,wqms_lon,country_name,hydrobasin_level12,LINKNO,merged_LINKNO,gauge_id,gauge_distance_km
wqms_01100116,-37.4765,144.57237,Australia,5120610440,540363973,540363973,camelsaus_230210,13.2601
wqms_01100117,-37.58136,144.74407,Australia,5120611410,540382792,540363973,camelsaus_230209,19.8153
wqms_01100118,-37.33011,144.42667,Australia,5120831650,540300799,540131456,,
wqms_01100119,-38.0527,146.38706,Australia,5120613760,540154329,540154329,,
wqms_01100120,-37.29054,146.18925,Australia,5120609720,540443261,540335740,grdc_5304133,0.0971
wqms_01100121,-37.20612,144.09816,Australia,5120608960,540386810,540381439,camelsaus_407221,0.3004
wqms_01100122,-37.36838,142.50445,Australia,5120610910,540381449,540381449,grdc_5302410,2.1453
wqms_01100123,-38.58892,143.25473,Australia,5120615020,540107310,540107310,camelsaus_235211,7.8186
wqms_01100124,-36.25583,147.01951,Australia,5120604660,540444565,540409639,,
wqms_01100125,-36.59417,147.09755,Australia,5120606020,540405602,540409639,,
wqms_01100126,-36.78998,147.15954,Australia,5120606970,540376040,540376040,,
wqms_01100127,-37.34812,145.28663,Australia,5120831590,540345152,540343808,camelsaus_405231,0.3621
wqms_01100128,-36.5146,146.3889,Australia,5120605890,540444575,540423082,camelsaus_403223,0.3645
wqms_01100129,-36.90989,146.39467,Australia,5120830670,540432495,540365301,,
wqms_01100130,-36.91533,146.39111,Australia,5120830670,540432495,540365301,,
wqms_01100131,-37.8565,144.85181,Australia,5120072690,540269904,540329035,,
wqms_01100132,-37.76578,144.77595,Australia,5120072690,540268560,540329035,,
wqms_01100133,-38.15473,146.55108,Australia,5120833380,540252447,540237663,grdc_5302261,53.0884
wqms_01100134,-37.48541,142.7822,Australia,5120610460,540380101,540339777,,
wqms_01100135,-38.56356,145.67133,Australia,5120833900,540101935,540084462,camelsaus_227236,3.9447
wqms_01100136,-38.13981,146.91854,Australia,5120613680,540259166,540237663,grdc_5302261,0.0346
wqms_01100137,-37.8817,145.89344,Australia,5120612410,540257812,540257812,camelsaus_226222,1.7783
wqms_01100138,-37.90642,146.01992,Australia,5120833120,540265877,540265877,camelsaus_226205,0.3288
wqms_01100139,-38.14778,146.79089,Australia,5120613550,540183903,540201376,,
wqms_01100140,-38.16789,146.41011,Australia,5120613750,540243039,540237663,grdc_5302261,70.941
wqms_01100141,-38.08934,146.16034,Australia,5120613620,540229596,540265877,grdc_5302260,0.0367
wqms_01100142,-38.16873,146.33971,Australia,5120613850,540240351,540237663,grdc_5302261,88.6404
wqms_01100143,-37.80966,143.91881,Australia,5120833030,540355921,540330375,,
wqms_01100144,-34.17578,141.16167,Australia,5120822850,540749572,540729411,,
wqms_01100145,-38.65626,143.52768,Australia,5120834120,540032054,540032054,camelsaus_235204,4.7445
wqms_01100146,-34.10656,141.20678,Australia,5120590460,540644736,540644736,,
wqms_01100147,-37.95557,144.48643,Australia,5120612740,540296790,540282004,,
wqms_01100148,-37.97705,144.50663,Australia,5120612740,,,,
wqms_01100149,-37.772,145.61578,Australia,5120611860,540290064,540345165,grdc_5302290,0.0001
wqms_01100150,-37.86757,146.0065,Australia,5120612370,540249747,540213458,camelsaus_226220,0.1336
wqms_01100151,-35.92205,143.87053,Australia,5120601640,540537289,540452660,,
wqms_01100152,-36.98561,143.9671,Australia,5120607850,540441905,540433847,camelsaus_407215,19.5145
wqms_01100153,-36.81473,143.91051,Australia,5120606520,540431147,540452660,,
wqms_01100154,-36.8356,143.89035,Australia,5120607580,540437868,540452660,,
wqms_01100155,-35.73515,143.91056,Australia,5120601640,540541313,540452660,,
wqms_01100156,-37.11061,144.05945,Australia,5120608620,540405622,540433847,camelsaus_407215,0.2419
wqms_01100157,-38.48556,143.571,Australia,5120833810,540108652,540108652,camelsaus_235234,2.3135
wqms_01100158,-37.90198,146.80727,Australia,5120832990,540291413,540394889,camelsaus_225221,30.7732
wqms_01100159,-37.62858,146.62412,Australia,5120611270,540376074,540394889,camelsaus_225209,0.1539
wqms_01100160,-37.77035,146.66814,Australia,5120612380,540310224,540394889,camelsaus_225221,0.1079
wqms_01100161,-36.80873,142.17879,Australia,5120607090,540405611,540363956,,
wqms_01100162,-35.94503,141.87257,Australia,5120602250,540534601,540456687,grdc_5304165,220.7172
wqms_01100163,-37.76803,144.85167,Australia,5120612070,540433870,540402946,grdc_5302300,9.2296
wqms_01100164,-37.73016,144.82973,Australia,5120612070,540433870,540402946,grdc_5302300,1.3213
wqms_01100165,-37.73956,144.83419,Australia,5120612070,540433870,540402946,grdc_5302300,3.4845
wqms_01100166,-37.777,144.98947,Australia,5120611950,540277968,540339779,,
wqms_01100167,-38.31617,142.48406,Australia,5120072980,540202724,540226906,grdc_5302360,8.8223
wqms_01100168,-37.98961,145.19289,Australia,5120612990,540234968,540193302,,
wqms_01100169,-37.60207,147.33945,Australia,5120611220,540412361,540392191,grdc_5302240,0.0046
wqms_01100170,-37.82411,147.587,Australia,5120612020,540318290,540392191,grdc_5302242,37.4663
wqms_01100171,-37.76478,147.37308,Australia,5120832770,540429839,540392191,grdc_5302242,0.0136
wqms_01100172,-37.78973,147.47248,Australia,5120612010,540322320,540392191,grdc_5302242,13.6261
wqms_01100173,-37.81564,147.57284,Australia,5120612020,540381457,540392191,grdc_5302242,30.5855
wqms_01100174,-36.53149,147.45682,Australia,5120605930,540464736,540449960,,
wqms_01100175,-36.5564,147.5115,Australia,5120605930,540468769,540449960,,
wqms_01100176,-36.94578,147.60889,Australia,5120607230,540447280,540467442,grdc_5304019,0
wqms_01100177,-36.55999,147.52741,Australia,5120605930,540468769,540449960,,
wqms_01100178,-38.20616,146.00201,Australia,5120613940,540225569,540214816,grdc_5302262,0.0098
wqms_01100179,-37.21578,142.39589,Australia,5120609460,540380088,540380088,,
wqms_01100180,-38.08833,144.27967,Australia,5120613560,540253787,540273936,grdc_5302320,0.0451
wqms_01100181,-37.64444,144.04028,Australia,5120832450,540320969,540259142,,
wqms_01100182,-36.86667,147.7017,Australia,5120607350,540402926,540433839,camelsaus_401215,11.6809
wqms_01100183,-38.18289,146.39456,Australia,5120613890,540114016,540114016,,
wqms_01100184,-37.68828,143.35959,Australia,5120611630,540347852,540385483,camelsaus_236203,0.0842
wqms_01100185,-38.30586,142.88118,Australia,5120614180,540201381,540385483,camelsaus_236216,0.0366
wqms_01100186,-36.16062,144.28622,Australia,5120603460,540487570,540374691,grdc_5304170,61.5154
wqms_01100187,-36.54644,144.63678,Australia,5120606010,540412320,540349155,grdc_5304068,0.0006
wqms_01100188,-37.02978,142.57,Australia,5120830810,540417715,540373371,,
wqms_01100189,-38.31809,142.22659,Australia,5120073020,540128805,540128805,,
wqms_01100190,-36.09396,144.68415,Australia,5120603600,540487567,540432474,,
wqms_01100191,-34.30671,142.24383,Australia,5120823220,540945801,540701209,grdc_5204268,148.8276
wqms_01100192,-34.55965,142.40957,Australia,5120594750,540707923,540701209,grdc_5204268,215.3029
wqms_01100193,-36.00783,146.00034,Australia,5120602670,540505035,540460687,,
wqms_01100194,-37.41413,145.56475,Australia,5120609680,540397571,540394883,grdc_5304095,0.0487
wqms_01100195,-36.44411,147.82978,Australia,5120829820,540393500,540269856,grdc_5304025,0
wqms_01100196,-38.16999,146.27305,Australia,5120613790,540222880,540111332,camelsaus_226218,18.9835
wqms_01100197,-37.58464,147.6943,Australia,5120832510,540392200,540405636,camelsaus_223204,1.5127
wqms_01100198,-37.7362,147.71009,Australia,5120072110,540402958,540405636,camelsaus_223204,32.3554
wqms_01100199,-36.87089,147.06522,Australia,5120830620,540335725,540365295,,
wqms_01100200,-36.53528,146.6698,Australia,5120605800,540440544,540440544,camelsaus_403230,0.2999
wqms_01100201,-36.33311,146.34567,Australia,5120605120,540421720,540404249,camelsaus_403209a,0.1302
wqms_01100202,-36.72679,146.95307,Australia,5120606730,540394855,540393511,camelsaus_403205,0.1656
wqms_01100203,-37.73122,144.39843,Australia,5120611470,540359950,540302157,,
wqms_01100204,-37.71879,144.41549,Australia,5120611470,540366670,540302157,,
wqms_01100205,-38.06084,145.14456,Australia,5120072640,540230939,540230939,,
wqms_01100206,-38.35424,143.4195,Australia,5120833620,540162406,540116712,grdc_5302314,0.0056
wqms_01100207,-37.73077,145.10564,Australia,5120611670,540361293,540333062,,
wqms_01100208,-37.60197,145.10569,Australia,5120611670,540362633,540333062,,
wqms_01100209,-38.55632,145.7144,Australia,5120833900,540112684,540093867,grdc_5302282,0.026
wqms_01100210,-38.52378,145.58033,Australia,5120072480,540081774,540081774,,
wqms_01100211,-37.61412,144.48659,Australia,5120611460,540316938,540265863,,
wqms_01100212,-38.00236,146.7681,Australia,5120612810,540239001,540357262,grdc_5302250,51.0887
wqms_01100213,-36.33118,146.34392,Australia,5120605090,540421720,540404249,camelsaus_403209a,0.1999
wqms_01100214,-36.31096,146.60236,Australia,5120829470,540299415,540320918,grdc_5304056,0.0156
wqms_01100215,-38.32754,143.90585,Australia,5120833610,540128807,540128807,,
wqms_01100216,-36.57362,142.82365,Australia,5120606180,540419042,540427112,,
wqms_01100217,-36.43068,142.98052,Australia,5120605390,540433820,540460705,,
wqms_01100218,-37.46495,144.67251,Australia,5120610400,540363973,540363973,camelsaus_230210,30.3026
wqms_01100219,-37.40987,148.35897,Australia,5120610040,540377410,540376066,camelsaus_222217,0.0003
wqms_01100220,-36.82351,146.5849,Australia,5120607490,540386795,540385455,grdc_5304034,0.0657
wqms_01100221,-37.46919,144.52194,Australia,5120610440,540363973,540363973,camelsaus_230210,5.676
wqms_01100222,-38.44817,142.98965,Australia,5120614630,540144939,540093870,camelsaus_235237,0.0001
wqms_01100223,-36.56894,147.4145,Australia,5120606030,540420385,540420385,grdc_5304010,0.0103
wqms_01100224,-37.49747,148.27455,Australia,5120610570,540423109,540444588,grdc_5302229,23.0071
wqms_01100225,-37.6602,148.36049,Australia,5120832560,540402954,540444588,grdc_5302229,0.0175
wqms_01100226,-37.08552,148.41359,Australia,5120608880,540455349,540444588,grdc_5302229,82.6464
wqms_01100227,-37.71378,148.45267,Australia,5120832640,540455374,540444588,grdc_5302229,14.3493
wqms_01100228,-36.95622,148.32769,Australia,5120608340,540416368,540376046,grdc_5202227,0.0173
wqms_01100229,-38.24246,141.66117,Australia,5120073080,540197346,540232289,grdc_5302404,0.0212
wqms_01100230,-37.75705,147.84897,Australia,5120072090,540432527,540382772,grdc_5302110,18.8543
wqms_01100231,-37.16567,147.77211,Australia,5120831350,540401592,540382772,grdc_5302111,14.6971
wqms_01100232,-37.00323,147.88215,Australia,5120608470,540408306,540303473,,
wqms_01100233,-37.67205,147.8725,Australia,5120832660,540390860,540382772,grdc_5302110,0.0113
wqms_01100234,-37.26897,147.72841,Australia,5120609940,540427132,540382772,grdc_5302111,0.0065
wqms_01100235,-37.98079,146.19249,Australia,5120613630,540260504,540260504,grdc_5302263,0.4856
wqms_01100236,-38.09409,146.24198,Australia,5120613630,540228251,540260504,grdc_5302263,28.5212
wqms_01100237,-38.46959,146.55603,Australia,5120833830,540093869,540093869,camelsaus_227225,1.1499
wqms_01100238,-38.53949,146.67424,Australia,5120072360,540108654,540108654,grdc_5302274,0.0663
wqms_01100239,-38.6935,145.88079,Australia,5120072460,540061620,540040117,,
wqms_01100240,-38.57733,145.99578,Australia,5120615130,540128816,540148971,grdc_5302270,0.0049
wqms_01100241,-38.06889,147.00889,Australia,5120613590,540240348,540394889,grdc_5302251,7.1674
wqms_01100242,-37.99872,146.6585,Australia,5120612810,540318296,540357262,grdc_5302250,41.4443
wqms_01100243,-37.98867,146.77942,Australia,5120612800,540300824,540233622,,
wqms_01100244,-38.1444,147.0844,Australia,5120613590,540251102,540394889,grdc_5302251,24.0653
wqms_01100245,-37.88938,146.40326,Australia,5120612490,540294100,540357262,grdc_5302250,22.3756
wqms_01100246,-37.977,146.62568,Australia,5120612810,540318296,540357262,grdc_5302250,35.946
wqms_01100247,-38.00972,146.881,Australia,5120612950,540241689,540357262,grdc_5302250,67.5233
wqms_01100248,-37.4483,148.06431,Australia,5120610840,540471491,540333051,,
wqms_01100249,-37.72711,144.58078,Australia,5120832690,540312909,540311565,camelsaus_231231,0.2768
wqms_01100250,-37.09451,143.86745,Australia,5120608570,540462071,540415036,,
wqms_01100251,-38.04825,146.3557,Australia,5120613760,540243034,540230935,,
wqms_01100252,-37.95998,146.33441,Australia,5120833130,540230935,540230935,,
wqms_01100253,-37.945,146.30668,Australia,5120833130,540230935,540230935,,
wqms_01100254,-35.44529,142.86527,Australia,5120599750,540490230,540549380,,
wqms_01100255,-37.72655,146.98145,Australia,5120612100,540365326,540363979,camelsaus_225223,4.4834
wqms_01100256,-37.08858,147.45681,Australia,5120608660,540359926,540359926,,
wqms_01100257,-37.4942,141.42646,Australia,5120610480,540389509,540345155,grdc_5302391,0.0053
wqms_01100258,-37.63097,142.3367,Australia,5120611130,540361290,540349193,grdc_5302380,0.0245
wqms_01100259,-37.64225,141.50639,Australia,5120611240,540424459,540396237,grdc_5302400,110.7932
wqms_01100260,-37.67298,141.84087,Australia,5120611500,540381452,540409672,,
wqms_01100261,-37.9317,143.86457,Australia,5120833220,540225563,540225563,camelsaus_233223,0.9563
wqms_01100262,-37.75192,144.57652,Australia,5120832820,540396239,540366669,,
wqms_01100263,-37.81869,144.58532,Australia,5120072730,540287378,540366669,,
wqms_01100264,-37.88458,144.64085,Australia,5120072730,540296788,540366669,,
wqms_01100265,-37.68023,144.42782,Australia,5120611420,540353228,540322313,,
wqms_01100266,-37.59854,144.2475,Australia,5120611210,540342473,540127427,grdc_5302304,0.0281
wqms_01100267,-37.77741,144.58358,Australia,5120832820,540396239,540366669,,
wqms_01100268,-37.74505,144.571,Australia,5120832690,540393551,540366669,,
wqms_01100269,-36.94787,144.66521,Australia,5120607820,540393520,540415026,grdc_5304066,0.0374
wqms_01100270,-38.39359,145.95719,Australia,5120614640,540138216,540138216,camelsaus_227227,3.6828
wqms_01100271,-36.90619,142.64276,Australia,5120830750,540462063,540456687,grdc_5304165,0.0112
wqms_01100272,-36.40624,141.97498,Australia,5120605200,540440540,540456687,grdc_5304165,151.0307
wqms_01100273,-37.68891,149.49257,Australia,5120071830,540342476,540355913,camelsaus_221208,0.0377
wqms_01100274,-38.01259,143.64443,Australia,5120613230,540232281,540261847,camelsaus_234201,0.5001
wqms_01100275,-37.80967,143.58444,Australia,5120612550,540326353,540295436,grdc_5302312,0.0006
wqms_01100276,-37.40605,147.08883,Australia,5120609980,540436545,540392191,camelsaus_224206,0.0127
wqms_01100277,-37.49043,147.16685,Australia,5120610720,540413701,540392191,grdc_5302245,0.1683
wqms_01100278,-37.7691,145.51271,Australia,5120611730,540264528,540292755,,
wqms_01100279,-38.30801,143.99709,Australia,5120833610,540146277,540132838,,
wqms_01100280,-36.30496,146.90535,Australia,5120604610,540373335,540294042,camelsaus_402213,2.4189
wqms_01100281,-37.75241,145.66101,Australia,5120611790,540384143,540345165,grdc_5302290,3.899
wqms_01100282,-37.74033,145.21022,Australia,5120611640,540415055,540345165,grdc_5302290,87.346
wqms_01100283,-37.66442,145.48026,Australia,5120832480,540361292,540345165,grdc_5302290,32.8123
wqms_01100284,-37.7683,145.53424,Australia,5120611740,540298128,540345165,grdc_5302290,14.4944
wqms_01100285,-37.76049,145.07752,Australia,5120611890,540428495,540345165,grdc_5302290,110.3024
wqms_01100286,-37.78781,145.02914,Australia,5120611960,540372049,540345165,grdc_5302290,120.1211
wqms_01100287,-37.66444,145.49089,Australia,5120611390,540362635,540331723,,
wqms_01100288,-37.67706,145.34833,Australia,5120832630,540368012,540345165,grdc_5302290,56.8654
wqms_01100289,-28.34778,153.29111,Australia,5120489670,541460321,541437473,grdc_5201010,0.1212
wqms_01100290,-28.93111,152.218,Australia,5120786180,541515447,541395834,camelsaus_204036,0.3871
wqms_01100291,-30.0685,152.98614,Australia,5120524910,541586724,541257451,grdc_5202042,0.0651
wqms_01100292,-30.41933,151.66456,Australia,5120535610,541164720,541027631,,
wqms_01100293,-30.96978,152.009,Australia,5120543820,541717127,541633801,,
wqms_01100294,-31.91848,152.30218,Australia,5120562800,541495403,541534376,grdc_5202080,8.1557
wqms_01100295,-32.48167,151.96711,Australia,5120573540,540865090,540861057,grdc_5202095,0.0004
wqms_01100296,-32.56113,151.16896,Australia,5120573870,541426886,541331456,grdc_5202103,0.0008
wqms_01100297,-32.11212,150.9897,Australia,5120566550,541426867,541350248,grdc_5202100,62.8224
wqms_01100298,-32.33615,151.46894,Australia,5120814250,541303228,541147319,,
wqms_01100299,-32.64776,151.01922,Australia,5120573050,541256200,541146003,,
wqms_01100300,-32.3441,150.57326,Australia,5120570040,541414780,541209145,camelsaus_210031,1.2895
wqms_01100301,-32.72692,151.55486,Australia,5120575650,541214539,541331456,grdc_5202101,0.0231
wqms_01100302,-31.81005,150.92622,Australia,5120810500,541159399,541155367,,
wqms_01100303,-32.66298,151.4034,Australia,5120575650,541280392,541331456,grdc_5202102,0.5403
wqms_01100304,-32.48977,150.92352,Australia,5120572080,541280386,541331456,grdc_5202103,54.5387
wqms_01100305,-32.13161,150.35182,Australia,5120813260,541258868,541238704,,
wqms_01100306,-32.12752,150.0952,Australia,5120567770,541300532,541098925,,
wqms_01100307,-33.2689,151.36238,Australia,5120582180,541006240,540924254,grdc_5202114,0.1436
wqms_01100308,-35.92581,148.10615,Australia,5120602970,540400200,540388103,camelsaus_401009,0.5904
wqms_01100309,-35.53069,144.96906,Australia,5120827430,540514426,540460687,,
wqms_01100310,-36.01082,145.99457,Australia,5120602670,540506379,540460687,,
wqms_01100311,-35.69637,146.72695,Australia,5120600680,540463359,540467390,camelsaus_410091,1.8546
wqms_01100312,-34.66517,143.4937,Australia,5120824940,540707926,540867840,grdc_5204106,0.0233
