#,Fecha/hora (EDT/EST),"Temperatura , °C","Presión absoluta , kPa"
2380,10/28/2025 20:03:40,5.59,101.924
2381,10/28/2025 20:13:40,5.46,101.936
2382,10/28/2025 20:23:40,5.35,101.939
2383,10/28/2025 20:33:40,5.21,101.923
2384,10/28/2025 20:43:40,5.04,101.935
2385,10/28/2025 20:53:40,4.84,101.940
2386,10/28/2025 21:03:40,4.63,101.943
2387,10/28/2025 21:13:40,4.40,101.937
2388,10/28/2025 21:23:40,4.17,101.961
2389,10/28/2025 21:33:40,3.94,101.954
2390,10/28/2025 21:43:40,3.70,101.964
2391,10/28/2025 21:53:40,3.48,101.949
2392,10/28/2025 22:03:40,3.26,101.956
2393,10/28/2025 22:13:40,3.06,101.961
2394,10/28/2025 22:23:40,2.88,101.957
2395,10/28/2025 22:33:40,2.71,101.955
2396,10/28/2025 22:43:40,2.54,101.971
2397,10/28/2025 22:53:40,2.38,101.970
2398,10/28/2025 23:03:40,2.23,101.970
2399,10/28/2025 23:13:40,2.09,101.953
2400,10/28/2025 23:23:40,1.96,101.932
2401,10/28/2025 23:33:40,1.87,101.937
2402,10/28/2025 23:43:40,1.84,101.930
2403,10/28/2025 23:53:40,1.89,101.922
2404,10/29/2025 00:03:40,1.99,101.904
2405,10/29/2025 00:13:40,2.10,101.887
2406,10/29/2025 00:23:40,2.21,101.871
2407,10/29/2025 00:33:40,2.31,101.871
2408,10/29/2025 00:43:40,2.38,101.873
2409,10/29/2025 00:53:40,2.42,101.872
2410,10/29/2025 01:03:40,2.50,101.853
2411,10/29/2025 01:13:40,2.58,101.847
2412,10/29/2025 01:23:40,2.61,101.832
2413,10/29/2025 01:33:40,2.66,101.828
2414,10/29/2025 01:43:40,2.78,101.808
2415,10/29/2025 01:53:40,2.98,101.807
2416,10/29/2025 02:03:40,3.22,101.789
2417,10/29/2025 02:13:40,3.49,101.796
2418,10/29/2025 02:23:40,3.77,101.781
2419,10/29/2025 02:33:40,4.04,101.778
2420,10/29/2025 02:43:40,4.29,101.764
2421,10/29/2025 02:53:40,4.51,101.752
2422,10/29/2025 03:03:40,4.71,101.752
2423,10/29/2025 03:13:40,4.88,101.736
2424,10/29/2025 03:23:40,5.04,101.731
2425,10/29/2025 03:33:40,5.21,101.724
2426,10/29/2025 03:43:40,5.38,101.695
2427,10/29/2025 03:53:40,5.54,101.717
2428,10/29/2025 04:03:40,5.68,101.720
2429,10/29/2025 04:13:40,5.78,101.724
2430,10/29/2025 04:23:40,5.83,101.719
2431,10/29/2025 04:33:40,5.84,101.707
2432,10/29/2025 04:43:40,5.83,101.715
2433,10/29/2025 04:53:40,5.82,101.727
2434,10/29/2025 05:03:40,5.79,101.729
2435,10/29/2025 05:13:40,5.76,101.736
2436,10/29/2025 05:23:40,5.73,101.733
2437,10/29/2025 05:33:40,5.71,101.754
2438,10/29/2025 05:43:40,5.71,101.749
2439,10/29/2025 05:53:40,5.71,101.718
2440,10/29/2025 06:03:40,5.72,101.728
2441,10/29/2025 06:13:40,5.73,101.738
2442,10/29/2025 06:23:40,5.75,101.726
2443,10/29/2025 06:33:40,5.78,101.720
2444,10/29/2025 06:43:40,5.81,101.717
2445,10/29/2025 06:53:40,5.83,101.723
2446,10/29/2025 07:03:40,5.84,101.721
2447,10/29/2025 07:13:40,5.86,101.722
2448,10/29/2025 07:23:40,5.90,101.747
2449,10/29/2025 07:33:40,5.93,101.746
2450,10/29/2025 07:43:40,5.96,101.771
2451,10/29/2025 07:53:40,6.00,101.747
2452,10/29/2025 08:03:40,6.05,101.751
2453,10/29/2025 08:13:40,6.14,101.737
2454,10/29/2025 08:23:40,6.27,101.726
2455,10/29/2025 08:33:40,6.44,101.704
2456,10/29/2025 08:43:40,6.63,101.721
2457,10/29/2025 08:53:40,6.85,101.708
2458,10/29/2025 09:03:40,7.11,101.699
2459,10/29/2025 09:13:40,7.38,101.699
2460,10/29/2025 09:23:40,7.63,101.693
2461,10/29/2025 09:33:40,7.83,101.687
2462,10/29/2025 09:43:40,8.01,101.697
2463,10/29/2025 09:53:40,8.19,101.672
2464,10/29/2025 10:03:40,8.41,101.677
2465,10/29/2025 10:13:40,8.70,101.686
2466,10/29/2025 10:23:40,9.01,101.685
2467,10/29/2025 10:33:40,9.30,101.668
2468,10/29/2025 10:43:40,9.54,101.687
2469,10/29/2025 10:53:40,9.68,101.680
2470,10/29/2025 11:03:40,9.80,101.672
2471,10/29/2025 11:13:40,9.94,101.674
2472,10/29/2025 11:23:40,10.22,101.661
2473,10/29/2025 11:33:40,10.53,101.640
2474,10/29/2025 11:43:40,10.74,101.662
2475,10/29/2025 11:53:40,10.92,101.667
2476,10/29/2025 12:03:40,11.18,101.633
2477,10/29/2025 12:13:40,11.65,101.621
2478,10/29/2025 12:23:40,12.27,101.614
2479,10/29/2025 12:33:40,12.70,101.624
2480,10/29/2025 12:43:40,12.90,101.612
2481,10/29/2025 12:53:40,12.87,101.623
2482,10/29/2025 13:03:40,12.57,101.618
2483,10/29/2025 13:13:40,12.42,101.617
2484,10/29/2025 13:23:40,12.49,101.600
2485,10/29/2025 13:33:40,12.65,101.589
2486,10/29/2025 13:43:40,12.62,101.578
2487,10/29/2025 13:53:40,12.69,101.566
2488,10/29/2025 14:03:40,12.89,101.553
2489,10/29/2025 14:13:40,13.04,101.556
2490,10/29/2025 14:23:40,13.38,101.536
2491,10/29/2025 14:33:40,13.60,101.517
2492,10/29/2025 14:43:40,13.63,101.537
2493,10/29/2025 14:53:40,13.58,101.529
2494,10/29/2025 15:03:40,13.48,101.509
2495,10/29/2025 15:13:40,13.35,101.499
2496,10/29/2025 15:23:40,13.22,101.502
2497,10/29/2025 15:33:40,13.03,101.502
2498,10/29/2025 15:43:40,12.84,101.510
2499,10/29/2025 15:53:40,12.65,101.518
2500,10/29/2025 16:03:40,12.42,101.528
2501,10/29/2025 16:13:40,12.14,101.533
2502,10/29/2025 16:23:40,11.88,101.500
2503,10/29/2025 16:33:40,11.69,101.504
2504,10/29/2025 16:43:40,11.58,101.509
2505,10/29/2025 16:53:40,11.53,101.500
2506,10/29/2025 17:03:40,11.45,101.508
2507,10/29/2025 17:13:40,11.33,101.529
2508,10/29/2025 17:23:40,11.28,101.521
2509,10/29/2025 17:33:40,11.23,101.535
2510,10/29/2025 17:43:40,11.10,101.547
2511,10/29/2025 17:53:40,10.95,101.514
2512,10/29/2025 18:03:40,10.74,101.529
2513,10/29/2025 18:13:40,10.52,101.538
2514,10/29/2025 18:23:40,10.30,101.547
2515,10/29/2025 18:33:40,10.09,101.549
2516,10/29/2025 18:43:40,9.91,101.575
2517,10/29/2025 18:53:40,9.76,101.594
2518,10/29/2025 19:03:40,9.62,101.591
2519,10/29/2025 19:13:40,9.49,101.622
2520,10/29/2025 19:23:40,9.39,101.596
2521,10/29/2025 19:33:40,9.30,101.588
2522,10/29/2025 19:43:40,9.22,101.578
2523,10/29/2025 19:53:40,9.14,101.576
2524,10/29/2025 20:03:40,9.07,101.566
2525,10/29/2025 20:13:40,9.00,101.595
2526,10/29/2025 20:23:40,8.92,101.585
2527,10/29/2025 20:33:40,8.85,101.570
2528,10/29/2025 20:43:40,8.77,101.573
2529,10/29/2025 20:53:40,8.70,101.589
2530,10/29/2025 21:03:40,8.64,101.593
2531,10/29/2025 21:13:40,8.59,101.620
2532,10/29/2025 21:23:40,8.55,101.635
2533,10/29/2025 21:33:40,8.53,101.624
2534,10/29/2025 21:43:40,8.53,101.624
2535,10/29/2025 21:53:40,8.53,101.628
2536,10/29/2025 22:03:40,8.53,101.620
2537,10/29/2025 22:13:40,8.57,101.588
2538,10/29/2025 22:23:40,8.64,101.584
2539,10/29/2025 22:33:40,8.68,101.610
2540,10/29/2025 22:43:40,8.67,101.600
2541,10/29/2025 22:53:40,8.63,101.597
2542,10/29/2025 23:03:40,8.60,101.590
2543,10/29/2025 23:13:40,8.61,101.595
2544,10/29/2025 23:23:40,8.63,101.597
2545,10/29/2025 23:33:40,8.63,101.584
2546,10/29/2025 23:43:40,8.60,101.537
2547,10/29/2025 23:53:40,8.54,101.559
2548,10/30/2025 00:03:40,8.48,101.523
2549,10/30/2025 00:13:40,8.41,101.509
2550,10/30/2025 00:23:40,8.36,101.509
2551,10/30/2025 00:33:40,8.33,101.502
2552,10/30/2025 00:43:40,8.31,101.513
2553,10/30/2025 00:53:40,8.29,101.507
2554,10/30/2025 01:03:40,8.26,101.522
2555,10/30/2025 01:13:40,8.21,101.497
2556,10/30/2025 01:23:40,8.18,101.476
2557,10/30/2025 01:33:40,8.14,101.513
2558,10/30/2025 01:43:40,8.11,101.493
2559,10/30/2025 01:53:40,8.08,101.468
2560,10/30/2025 02:03:40,8.06,101.467
2561,10/30/2025 02:13:40,8.04,101.456
2562,10/30/2025 02:23:40,8.01,101.445
2563,10/30/2025 02:33:40,7.99,101.447
2564,10/30/2025 02:43:40,7.96,101.427
2565,10/30/2025 02:53:40,7.92,101.393
2566,10/30/2025 03:03:40,7.88,101.368
2567,10/30/2025 03:13:40,7.85,101.352
2568,10/30/2025 03:23:40,7.82,101.314
2569,10/30/2025 03:33:40,7.78,101.320
2570,10/30/2025 03:43:40,7.75,101.287
2571,10/30/2025 03:53:40,7.72,101.284
2572,10/30/2025 04:03:40,7.68,101.268
2573,10/30/2025 04:13:40,7.64,101.260
2574,10/30/2025 04:23:40,7.59,101.282
2575,10/30/2025 04:33:40,7.54,101.269
2576,10/30/2025 04:43:40,7.49,101.270
2577,10/30/2025 04:53:40,7.45,101.284
2578,10/30/2025 05:03:40,7.40,101.272
2579,10/30/2025 05:13:40,7.37,101.290
2580,10/30/2025 05:23:40,7.33,101.239
2581,10/30/2025 05:33:40,7.31,101.211
2582,10/30/2025 05:43:40,7.29,101.227
2583,10/30/2025 05:53:40,7.28,101.222
2584,10/30/2025 06:03:40,7.28,101.209
2585,10/30/2025 06:13:40,7.29,101.178
2586,10/30/2025 06:23:40,7.29,101.179
2587,10/30/2025 06:33:40,7.30,101.162
2588,10/30/2025 06:43:40,7.33,101.194
2589,10/30/2025 06:53:40,7.35,101.148
2590,10/30/2025 07:03:40,7.36,101.166
2591,10/30/2025 07:13:40,7.37,101.176
2592,10/30/2025 07:23:40,7.38,101.154
2593,10/30/2025 07:33:40,7.39,101.178
2594,10/30/2025 07:43:40,7.41,101.162
2595,10/30/2025 07:53:40,7.43,101.133
2596,10/30/2025 08:03:40,7.46,101.112
2597,10/30/2025 08:13:40,7.49,101.129
2598,10/30/2025 08:23:40,7.53,101.096
2599,10/30/2025 08:33:40,7.57,101.109
2600,10/30/2025 08:43:40,7.64,101.127
2601,10/30/2025 08:53:40,7.72,101.094
2602,10/30/2025 09:03:40,7.82,101.080
2603,10/30/2025 09:13:40,7.92,101.080
2604,10/30/2025 09:23:40,8.08,101.132
2605,10/30/2025 09:33:40,8.26,101.094
2606,10/30/2025 09:43:40,8.42,101.133
2607,10/30/2025 09:53:40,8.53,101.133
2608,10/30/2025 10:03:40,8.61,101.073
2609,10/30/2025 10:13:40,8.72,101.069
2610,10/30/2025 10:23:40,8.92,101.049
2611,10/30/2025 10:33:40,9.21,101.010
2612,10/30/2025 10:43:40,9.55,100.961
2613,10/30/2025 10:53:40,9.80,100.937
2614,10/30/2025 11:03:40,9.91,100.928
2615,10/30/2025 11:13:40,10.03,100.942
2616,10/30/2025 11:23:40,10.30,100.932
2617,10/30/2025 11:33:40,10.76,100.888
2618,10/30/2025 11:43:40,11.34,100.843
2619,10/30/2025 11:53:40,11.89,100.805
2620,10/30/2025 12:03:40,12.33,100.745
2621,10/30/2025 12:13:40,12.64,100.724
2622,10/30/2025 12:23:40,12.82,100.670
2623,10/30/2025 12:33:40,12.88,100.644
2624,10/30/2025 12:43:40,12.91,100.593
2625,10/30/2025 12:53:40,12.89,100.569
2626,10/30/2025 13:03:40,13.00,100.506
2627,10/30/2025 13:13:40,13.12,100.489
2628,10/30/2025 13:23:40,13.14,100.428
2629,10/30/2025 13:33:40,13.09,100.406
2630,10/30/2025 13:43:40,13.07,100.347
2631,10/30/2025 13:53:40,13.19,100.347
2632,10/30/2025 14:03:40,13.31,100.316
2633,10/30/2025 14:13:40,13.41,100.305
2634,10/30/2025 14:23:40,13.46,100.296
2635,10/30/2025 14:33:40,13.47,100.328
2636,10/30/2025 14:43:40,13.52,100.309
2637,10/30/2025 14:53:40,13.51,100.286
2638,10/30/2025 15:03:40,13.52,100.229
2639,10/30/2025 15:13:40,13.48,100.191
2640,10/30/2025 15:23:40,13.44,100.153
2641,10/30/2025 15:33:40,13.43,100.138
2642,10/30/2025 15:43:40,13.44,100.108
2643,10/30/2025 15:53:40,13.50,100.063
2644,10/30/2025 16:03:40,13.58,100.038
2645,10/30/2025 16:13:40,13.68,100.028
2646,10/30/2025 16:23:40,13.70,100.025
2647,10/30/2025 16:33:40,13.61,99.970
2648,10/30/2025 16:43:40,13.52,99.990
2649,10/30/2025 16:53:40,13.45,99.945
2650,10/30/2025 17:03:40,13.40,99.905
2651,10/30/2025 17:13:40,13.37,99.885
2652,10/30/2025 17:23:40,13.33,99.870
2653,10/30/2025 17:33:40,13.27,99.856
2654,10/30/2025 17:43:40,13.19,99.837
2655,10/30/2025 17:53:40,13.12,99.823
2656,10/30/2025 18:03:40,13.07,99.810
2657,10/30/2025 18:13:40,13.03,99.803
2658,10/30/2025 18:23:40,12.95,99.775
2659,10/30/2025 18:33:40,12.78,99.785
2660,10/30/2025 18:43:40,12.60,99.781
2661,10/30/2025 18:53:40,12.38,99.791
2662,10/30/2025 19:03:40,12.17,99.762
2663,10/30/2025 19:13:40,11.99,99.745
2664,10/30/2025 19:23:40,11.85,99.747
2665,10/30/2025 19:33:40,11.76,99.750
2666,10/30/2025 19:43:40,11.72,99.737
2667,10/30/2025 19:53:40,11.68,99.721
2668,10/30/2025 20:03:40,11.62,99.739
2669,10/30/2025 20:13:40,11.57,99.673
2670,10/30/2025 20:23:40,11.52,99.621
2671,10/30/2025 20:33:40,11.48,99.604
2672,10/30/2025 20:43:40,11.44,99.601
2673,10/30/2025 20:53:40,11.40,99.660
2674,10/30/2025 21:03:40,11.35,99.648
2675,10/30/2025 21:13:40,11.29,99.635
2676,10/30/2025 21:23:40,11.26,99.570
2677,10/30/2025 21:33:40,11.23,99.519
2678,10/30/2025 21:43:40,11.20,99.508
2679,10/30/2025 21:53:40,11.20,99.490
2680,10/30/2025 22:03:40,11.20,99.464
2681,10/30/2025 22:13:40,11.20,99.353
2682,10/30/2025 22:23:40,11.24,99.113
2683,10/30/2025 22:33:40,11.38,98.888
2684,10/30/2025 22:43:40,11.56,98.946
2685,10/30/2025 22:53:40,11.77,98.930
2686,10/30/2025 23:03:40,11.93,98.907
2687,10/30/2025 23:13:40,12.04,98.982
2688,10/30/2025 23:23:40,12.11,98.951
2689,10/30/2025 23:33:40,12.19,98.904
2690,10/30/2025 23:43:40,12.26,98.896
2691,10/30/2025 23:53:40,12.32,98.865
2692,10/31/2025 00:03:40,12.37,98.837
2693,10/31/2025 00:13:40,12.39,98.799
2694,10/31/2025 00:23:40,12.41,98.796
2695,10/31/2025 00:33:40,12.40,98.747
2696,10/31/2025 00:43:40,12.37,98.696
2697,10/31/2025 00:53:40,12.33,98.680
2698,10/31/2025 01:03:40,12.31,98.598
2699,10/31/2025 01:13:40,12.30,98.553
2700,10/31/2025 01:23:40,12.30,98.531
2701,10/31/2025 01:33:40,12.29,98.513
2702,10/31/2025 01:43:40,12.28,98.503
2703,10/31/2025 01:53:40,12.27,98.462
2704,10/31/2025 02:03:40,12.27,98.418
2705,10/31/2025 02:13:40,12.28,98.339
2706,10/31/2025 02:23:40,12.31,98.332
2707,10/31/2025 02:33:40,12.33,98.276
2708,10/31/2025 02:43:40,12.36,98.212
2709,10/31/2025 02:53:40,12.40,98.184
2710,10/31/2025 03:03:40,12.44,98.138
2711,10/31/2025 03:13:40,12.48,98.128
2712,10/31/2025 03:23:40,12.51,98.121
2713,10/31/2025 03:33:40,12.56,98.156
2714,10/31/2025 03:43:40,12.60,98.097
2715,10/31/2025 03:53:40,12.63,98.037
2716,10/31/2025 04:03:40,12.66,97.995
2717,10/31/2025 04:13:40,12.68,97.996
2718,10/31/2025 04:23:40,12.69,97.992
2719,10/31/2025 04:33:40,12.68,98.005
2720,10/31/2025 04:43:40,12.69,97.988
2721,10/31/2025 04:53:40,12.71,97.994
2722,10/31/2025 05:03:40,12.76,98.033
2723,10/31/2025 05:13:40,12.83,98.056
2724,10/31/2025 05:23:40,12.91,98.043
2725,10/31/2025 05:33:40,12.95,97.976
2726,10/31/2025 05:43:40,12.93,97.925
2727,10/31/2025 05:53:40,12.80,97.881
2728,10/31/2025 06:03:40,12.61,97.867
2729,10/31/2025 06:13:40,12.38,97.970
2730,10/31/2025 06:23:40,12.15,98.006
2731,10/31/2025 06:33:40,11.94,98.026
2732,10/31/2025 06:43:40,11.74,98.024
2733,10/31/2025 06:53:40,11.55,98.055
2734,10/31/2025 07:03:40,11.45,98.030
2735,10/31/2025 07:13:40,11.40,98.035
2736,10/31/2025 07:23:40,11.37,98.055
2737,10/31/2025 07:33:40,11.38,98.087
2738,10/31/2025 07:43:40,11.42,98.103
2739,10/31/2025 07:53:40,11.45,98.114
2740,10/31/2025 08:03:40,11.49,98.152
2741,10/31/2025 08:13:40,11.55,98.183
2742,10/31/2025 08:23:40,11.58,98.186
2743,10/31/2025 08:33:40,11.59,98.204
2744,10/31/2025 08:43:40,11.53,98.231
2745,10/31/2025 08:53:40,11.51,98.260
2746,10/31/2025 09:03:40,11.58,98.257
2747,10/31/2025 09:13:40,11.67,98.285
2748,10/31/2025 09:23:40,11.69,98.282
2749,10/31/2025 09:33:40,11.69,98.287
2750,10/31/2025 09:43:40,11.69,98.300
2751,10/31/2025 09:53:40,11.72,98.307
2752,10/31/2025 10:03:40,11.82,98.319
2753,10/31/2025 10:13:40,11.95,98.324
2754,10/31/2025 10:23:40,12.04,98.335
2755,10/31/2025 10:33:40,12.14,98.351
2756,10/31/2025 10:43:40,12.24,98.350
2757,10/31/2025 10:53:40,12.38,98.356
2758,10/31/2025 11:03:40,12.64,98.356
2759,10/31/2025 11:13:40,13.10,98.350
2760,10/31/2025 11:23:40,15.01,98.329
2761,10/31/2025 11:33:40,17.57,98.292
2762,10/31/2025 11:43:40,20.37,98.287
2763,10/31/2025 11:53:40,21.50,98.289
2764,10/31/2025 12:03:40,21.27,98.302
2765,10/31/2025 12:13:40,21.09,98.277
2766,10/31/2025 12:23:40,20.90,98.270
2767,10/31/2025 12:33:40,20.58,98.269
2768,10/31/2025 12:43:40,20.15,98.274
2769,10/31/2025 12:53:40,19.46,98.275
2770,10/31/2025 13:03:40,19.11,98.275
2771,10/31/2025 13:13:40,19.13,98.282
2772,10/31/2025 13:23:40,18.88,98.297
2773,10/31/2025 13:33:40,18.10,98.283
2774,10/31/2025 13:43:40,17.23,98.301
2775,10/31/2025 13:53:40,16.60,98.308
2776,10/31/2025 14:03:40,16.12,98.316
2777,10/31/2025 14:13:40,15.65,98.333
2778,10/31/2025 14:23:40,15.29,98.322
2779,10/31/2025 14:33:40,15.35,98.339
2780,10/31/2025 14:43:40,15.46,98.355
2781,10/31/2025 14:53:40,15.46,98.355
2782,10/31/2025 15:03:40,15.28,98.366
2783,10/31/2025 15:13:40,14.92,98.363
2784,10/31/2025 15:23:40,14.65,98.353
2785,10/31/2025 15:33:40,14.45,98.361
2786,10/31/2025 15:43:40,14.27,98.402
2787,10/31/2025 15:53:40,14.11,98.408
2788,10/31/2025 16:03:40,14.17,98.395
2789,10/31/2025 16:13:40,14.18,98.427
2790,10/31/2025 16:23:40,14.03,98.451
2791,10/31/2025 16:33:40,13.79,98.461
2792,10/31/2025 16:43:40,13.49,98.462
2793,10/31/2025 16:53:40,13.11,98.488
2794,10/31/2025 17:03:40,12.72,98.495
2795,10/31/2025 17:13:40,12.34,98.548
2796,10/31/2025 17:23:40,11.92,98.592
2797,10/31/2025 17:33:40,11.49,98.586
2798,10/31/2025 17:43:40,11.09,98.579
2799,10/31/2025 17:53:40,10.75,98.597
2800,10/31/2025 18:03:40,10.50,98.605
2801,10/31/2025 18:13:40,10.35,98.602
2802,10/31/2025 18:23:40,10.24,98.629
2803,10/31/2025 18:33:40,10.15,98.636
2804,10/31/2025 18:43:40,10.09,98.653
2805,10/31/2025 18:53:40,10.04,98.667
2806,10/31/2025 19:03:40,10.01,98.669
2807,10/31/2025 19:13:40,9.99,98.699
2808,10/31/2025 19:23:40,9.98,98.724
2809,10/31/2025 19:33:40,9.94,98.731
2810,10/31/2025 19:43:40,9.92,98.728
2811,10/31/2025 19:53:40,9.86,98.751
2812,10/31/2025 20:03:40,9.80,98.755
2813,10/31/2025 20:13:40,9.69,98.768
2814,10/31/2025 20:23:40,9.53,98.787
2815,10/31/2025 20:33:40,9.42,98.805
2816,10/31/2025 20:43:40,9.41,98.822
2817,10/31/2025 20:53:40,9.43,98.833
2818,10/31/2025 21:03:40,9.45,98.852
2819,10/31/2025 21:13:40,9.48,98.880
2820,10/31/2025 21:23:40,9.50,98.878
2821,10/31/2025 21:33:40,9.50,98.874
2822,10/31/2025 21:43:40,9.49,98.877
2823,10/31/2025 21:53:40,9.38,98.899
2824,10/31/2025 22:03:40,9.25,98.903
2825,10/31/2025 22:13:40,9.13,98.911
2826,10/31/2025 22:23:40,8.99,98.940
2827,10/31/2025 22:33:40,8.90,98.941
2828,10/31/2025 22:43:40,8.77,98.932
2829,10/31/2025 22:53:40,8.57,98.925
2830,10/31/2025 23:03:40,8.31,98.944
2831,10/31/2025 23:13:40,8.11,98.989
2832,10/31/2025 23:23:40,8.01,99.008
2833,10/31/2025 23:33:40,7.93,99.033
2834,10/31/2025 23:43:40,7.87,99.081
2835,10/31/2025 23:53:40,7.80,99.080
2836,11/01/2025 00:03:40,7.77,99.121
2837,11/01/2025 00:13:40,7.74,99.137
2838,11/01/2025 00:23:40,7.71,99.139
2839,11/01/2025 00:33:40,7.67,99.153
2840,11/01/2025 00:43:40,7.62,99.189
2841,11/01/2025 00:53:40,7.58,99.172
2842,11/01/2025 01:03:40,7.54,99.187
2843,11/01/2025 01:13:40,7.52,99.198
2844,11/01/2025 01:23:40,7.47,99.221
2845,11/01/2025 01:33:40,7.42,99.234
2846,11/01/2025 01:43:40,7.36,99.279
2847,11/01/2025 01:53:40,7.31,99.283
2848,11/01/2025 02:03:40,7.23,99.299
2849,11/01/2025 02:13:40,7.17,99.316
2850,11/01/2025 02:23:40,7.13,99.331
2851,11/01/2025 02:33:40,7.08,99.318
2852,11/01/2025 02:43:40,7.04,99.377
2853,11/01/2025 02:53:40,7.07,99.414
2854,11/01/2025 03:03:40,7.10,99.394
2855,11/01/2025 03:13:40,7.14,99.428
2856,11/01/2025 03:23:40,7.16,99.439
2857,11/01/2025 03:33:40,7.18,99.458
2858,11/01/2025 03:43:40,7.20,99.504
2859,11/01/2025 03:53:40,7.23,99.542
2860,11/01/2025 04:03:40,7.24,99.556
2861,11/01/2025 04:13:40,7.24,99.560
2862,11/01/2025 04:23:40,7.22,99.572
2863,11/01/2025 04:33:40,7.22,99.607
2864,11/01/2025 04:43:40,7.25,99.614
2865,11/01/2025 04:53:40,7.30,99.636
2866,11/01/2025 05:03:40,7.30,99.684
2867,11/01/2025 05:13:40,7.29,99.710
2868,11/01/2025 05:23:40,7.29,99.745
2869,11/01/2025 05:33:40,7.27,99.753
2870,11/01/2025 05:43:40,7.21,99.788
2871,11/01/2025 05:53:40,7.20,99.809
2872,11/01/2025 06:03:40,7.29,99.821
2873,11/01/2025 06:13:40,7.38,99.829
2874,11/01/2025 06:23:40,7.47,99.835
2875,11/01/2025 06:33:40,7.51,99.865
2876,11/01/2025 06:43:40,7.50,99.887
2877,11/01/2025 06:53:40,7.46,99.936
2878,11/01/2025 07:03:40,7.41,99.977
2879,11/01/2025 07:13:40,7.31,100.000
2880,11/01/2025 07:23:40,7.22,100.018
2881,11/01/2025 07:33:40,7.15,100.035
2882,11/01/2025 07:43:40,7.06,100.068
2883,11/01/2025 07:53:40,7.00,100.063
2884,11/01/2025 08:03:40,7.03,100.087
2885,11/01/2025 08:13:40,7.09,100.074
2886,11/01/2025 08:23:40,7.16,100.093
2887,11/01/2025 08:33:40,7.25,100.118
2888,11/01/2025 08:43:40,7.32,100.124
2889,11/01/2025 08:53:40,7.42,100.141
2890,11/01/2025 09:03:40,7.59,100.142
2891,11/01/2025 09:13:40,7.85,100.171
2892,11/01/2025 09:23:40,8.33,100.157
2893,11/01/2025 09:33:40,9.78,100.161
2894,11/01/2025 09:43:40,12.03,100.182
2895,11/01/2025 09:53:40,14.57,100.171
2896,11/01/2025 10:03:40,17.21,100.139
2897,11/01/2025 10:13:40,19.42,100.146
2898,11/01/2025 10:23:40,21.66,100.155
2899,11/01/2025 10:33:40,23.92,100.163
2900,11/01/2025 10:43:40,25.82,100.156
2901,11/01/2025 10:53:40,27.14,100.191
2902,11/01/2025 11:03:40,26.49,100.192
2903,11/01/2025 11:13:40,26.35,100.225
2904,11/01/2025 11:23:40,27.77,100.219
2905,11/01/2025 11:33:40,28.37,100.249
2906,11/01/2025 11:43:40,29.11,100.233
2907,11/01/2025 11:53:40,29.73,100.236
2908,11/01/2025 12:03:40,28.66,100.237
2909,11/01/2025 12:13:40,26.75,100.242
2910,11/01/2025 12:23:40,24.67,100.254
2911,11/01/2025 12:33:40,23.06,100.252
2912,11/01/2025 12:43:40,21.65,100.253
2913,11/01/2025 12:53:40,20.28,100.249
2914,11/01/2025 13:03:40,19.28,100.275
2915,11/01/2025 13:13:40,18.36,100.278
2916,11/01/2025 13:23:40,18.06,100.289
2917,11/01/2025 13:33:40,18.74,100.276
2918,11/01/2025 13:43:40,19.63,100.319
2919,11/01/2025 13:53:40,21.32,100.317
2920,11/01/2025 14:03:40,23.50,100.357
2921,11/01/2025 14:13:40,24.80,100.377
2922,11/01/2025 14:23:40,25.22,100.383
2923,11/01/2025 14:33:40,23.54,100.382
2924,11/01/2025 14:43:40,21.06,100.386
2925,11/01/2025 14:53:40,18.76,100.397
2926,11/01/2025 15:03:40,16.94,100.415
2927,11/01/2025 15:13:40,15.53,100.434
2928,11/01/2025 15:23:40,14.46,100.438
2929,11/01/2025 15:33:40,13.66,100.479
2930,11/01/2025 15:43:40,13.03,100.508
2931,11/01/2025 15:53:40,12.55,100.540
2932,11/01/2025 16:03:40,12.10,100.524
2933,11/01/2025 16:13:40,11.66,100.548
2934,11/01/2025 16:23:40,11.27,100.581
2935,11/01/2025 16:33:40,10.93,100.617
2936,11/01/2025 16:43:40,10.62,100.620
2937,11/01/2025 16:53:40,10.36,100.653
2938,11/01/2025 17:03:40,10.14,100.653
2939,11/01/2025 17:13:40,9.90,100.675
2940,11/01/2025 17:23:40,9.58,100.720
2941,11/01/2025 17:33:40,9.22,100.728
2942,11/01/2025 17:43:40,8.86,100.748
2943,11/01/2025 17:53:40,8.46,100.765
2944,11/01/2025 18:03:40,8.03,100.805
2945,11/01/2025 18:13:40,7.71,100.810
2946,11/01/2025 18:23:40,7.52,100.861
2947,11/01/2025 18:33:40,7.32,100.880
2948,11/01/2025 18:43:40,7.05,100.902
